userId	geneSymbol	geneName	entrezgene	gLink
CG1688	CG1688	NA	36005	https://www.ncbi.nlm.nih.gov/gene/?term=36005
CR44207	CR44207	NA	14462573	https://www.ncbi.nlm.nih.gov/gene/?term=14462573
CR44208	CR44208	NA	14462574	https://www.ncbi.nlm.nih.gov/gene/?term=14462574
CG1698	CG1698	NA	36006	https://www.ncbi.nlm.nih.gov/gene/?term=36006
lectin-46Cb	lectin-46Cb	lectin-46Cb	53522	https://www.ncbi.nlm.nih.gov/gene/?term=53522
lectin-46Ca	lectin-46Ca	lectin-46Ca	53523	https://www.ncbi.nlm.nih.gov/gene/?term=53523
CG34033	CG34033	NA	3885602	https://www.ncbi.nlm.nih.gov/gene/?term=3885602
dila	dila	dilatory	36010	https://www.ncbi.nlm.nih.gov/gene/?term=36010
CG1671	CG1671	NA	36019	https://www.ncbi.nlm.nih.gov/gene/?term=36019
CR44293	CR44293	NA	19836033	https://www.ncbi.nlm.nih.gov/gene/?term=19836033
CR45138	CR45138	NA	19834969	https://www.ncbi.nlm.nih.gov/gene/?term=19834969
CR45467	CR45467	NA	19835646	https://www.ncbi.nlm.nih.gov/gene/?term=19835646
CG12923	CG12923	NA	36026	https://www.ncbi.nlm.nih.gov/gene/?term=36026
CG1441	CG1441	NA	36029	https://www.ncbi.nlm.nih.gov/gene/?term=36029
CG12133	CG12133	NA	36036	https://www.ncbi.nlm.nih.gov/gene/?term=36036
CR43948	CR43948	NA	14462575	https://www.ncbi.nlm.nih.gov/gene/?term=14462575
eve	eve	even skipped	36039	https://www.ncbi.nlm.nih.gov/gene/?term=36039
CR44294	CR44294	NA	19836073	https://www.ncbi.nlm.nih.gov/gene/?term=19836073
CR44295	CR44295	NA	19834746	https://www.ncbi.nlm.nih.gov/gene/?term=19834746
CR44297	CR44297	NA	19835967	https://www.ncbi.nlm.nih.gov/gene/?term=19835967
CR44298	CR44298	NA	19834893	https://www.ncbi.nlm.nih.gov/gene/?term=19834893
CG12920	CG12920	NA	36052	https://www.ncbi.nlm.nih.gov/gene/?term=36052
CG2269	CG2269	NA	36056	https://www.ncbi.nlm.nih.gov/gene/?term=36056
sut4	sut4	sugar transporter 4	36055	https://www.ncbi.nlm.nih.gov/gene/?term=36055
CG12917	CG12917	NA	36065	https://www.ncbi.nlm.nih.gov/gene/?term=36065
CR43467	CR43467	NA	12798389	https://www.ncbi.nlm.nih.gov/gene/?term=12798389
Or46a	Or46a	Odorant receptor 46a	2768728	https://www.ncbi.nlm.nih.gov/gene/?term=2768728
KCNQ	KCNQ	KCNQ potassium channel	36071	https://www.ncbi.nlm.nih.gov/gene/?term=36071
CR45133	CR45133	NA	19835075	https://www.ncbi.nlm.nih.gov/gene/?term=19835075
CR45265	CR45265	NA	19836119	https://www.ncbi.nlm.nih.gov/gene/?term=19836119
Hdc	Hdc	Histidine decarboxylase	36076	https://www.ncbi.nlm.nih.gov/gene/?term=36076
CG12209	CG12209	NA	36077	https://www.ncbi.nlm.nih.gov/gene/?term=36077
CG12914	CG12914	NA	36078	https://www.ncbi.nlm.nih.gov/gene/?term=36078
CG12913	CG12913	NA	36079	https://www.ncbi.nlm.nih.gov/gene/?term=36079
CG12911	CG12911	NA	36081	https://www.ncbi.nlm.nih.gov/gene/?term=36081
CR30009	CR30009	NA	3771726	https://www.ncbi.nlm.nih.gov/gene/?term=3771726
CG12910	CG12910	NA	36082	https://www.ncbi.nlm.nih.gov/gene/?term=36082
Obp46a	Obp46a	Odorant-binding protein 46a	36088	https://www.ncbi.nlm.nih.gov/gene/?term=36088
Ndg	Ndg	Nidogen/entactin	36089	https://www.ncbi.nlm.nih.gov/gene/?term=36089
CG43396	CG43396	NA	12798395	https://www.ncbi.nlm.nih.gov/gene/?term=12798395
Gr47a	Gr47a	Gustatory receptor 47a	36094	https://www.ncbi.nlm.nih.gov/gene/?term=36094
Ir47a	Ir47a	Ionotropic receptor 47a	36095	https://www.ncbi.nlm.nih.gov/gene/?term=36095
CG33477	CG33477	NA	2768726	https://www.ncbi.nlm.nih.gov/gene/?term=2768726
CG33476	CG33476	NA	2768727	https://www.ncbi.nlm.nih.gov/gene/?term=2768727
CG33475	CG33475	NA	2768724	https://www.ncbi.nlm.nih.gov/gene/?term=2768724
CG33474	CG33474	NA	2768725	https://www.ncbi.nlm.nih.gov/gene/?term=2768725
Cyp49a1	Cyp49a1	Cyp49a1	36105	https://www.ncbi.nlm.nih.gov/gene/?term=36105
Elp2	Elp2	Elongator complex protein 2	36123	https://www.ncbi.nlm.nih.gov/gene/?term=36123
CG12934	CG12934	NA	36124	https://www.ncbi.nlm.nih.gov/gene/?term=36124
CR44452	CR44452	NA	19834960	https://www.ncbi.nlm.nih.gov/gene/?term=19834960
stan	stan	starry night	36125	https://www.ncbi.nlm.nih.gov/gene/?term=36125
CG12309	CG12309	NA	36126	https://www.ncbi.nlm.nih.gov/gene/?term=36126
CR43605	CR43605	NA	12798401	https://www.ncbi.nlm.nih.gov/gene/?term=12798401
CR44299	CR44299	NA	19835214	https://www.ncbi.nlm.nih.gov/gene/?term=19835214
CR44300	CR44300	NA	19835805	https://www.ncbi.nlm.nih.gov/gene/?term=19835805
CR44301	CR44301	NA	19834883	https://www.ncbi.nlm.nih.gov/gene/?term=19834883
mthl13	mthl13	methuselah-like 13	246395	https://www.ncbi.nlm.nih.gov/gene/?term=246395
CG12344	CG12344	NA	36145	https://www.ncbi.nlm.nih.gov/gene/?term=36145
CR44302	CR44302	NA	19835102	https://www.ncbi.nlm.nih.gov/gene/?term=19835102
Obp47a	Obp47a	Odorant-binding protein 47a	36162	https://www.ncbi.nlm.nih.gov/gene/?term=36162
Spn47C	Spn47C	Serpin 47C	36163	https://www.ncbi.nlm.nih.gov/gene/?term=36163
CR45228	CR45228	NA	19836090	https://www.ncbi.nlm.nih.gov/gene/?term=19836090
CG43189	CG43189	NA	12798404	https://www.ncbi.nlm.nih.gov/gene/?term=12798404
BBS4	BBS4	Bardet-Biedl syndrome 4	36167	https://www.ncbi.nlm.nih.gov/gene/?term=36167
CG13229	CG13229	NA	36168	https://www.ncbi.nlm.nih.gov/gene/?term=36168
CG13230	CG13230	NA	50237	https://www.ncbi.nlm.nih.gov/gene/?term=50237
CG13228	CG13228	NA	36178	https://www.ncbi.nlm.nih.gov/gene/?term=36178
CG13217	CG13217	NA	36180	https://www.ncbi.nlm.nih.gov/gene/?term=36180
CG13226	CG13226	NA	36184	https://www.ncbi.nlm.nih.gov/gene/?term=36184
CG34225	CG34225	NA	5740807	https://www.ncbi.nlm.nih.gov/gene/?term=5740807
Or47a	Or47a	Odorant receptor 47a	36187	https://www.ncbi.nlm.nih.gov/gene/?term=36187
Cpr47Ea	Cpr47Ea	Cuticular protein 47Ea	36188	https://www.ncbi.nlm.nih.gov/gene/?term=36188
Cpr47Eb	Cpr47Eb	Cuticular protein 47Eb	36189	https://www.ncbi.nlm.nih.gov/gene/?term=36189
CG13223	CG13223	NA	36190	https://www.ncbi.nlm.nih.gov/gene/?term=36190
Cpr47Ec	Cpr47Ec	Cuticular protein 47Ec	36191	https://www.ncbi.nlm.nih.gov/gene/?term=36191
Cpr47Ed	Cpr47Ed	Cuticular protein 47Ed	36192	https://www.ncbi.nlm.nih.gov/gene/?term=36192
Cpr47Ee	Cpr47Ee	Cuticular protein 47Ee	36193	https://www.ncbi.nlm.nih.gov/gene/?term=36193
Cpr47Eg	Cpr47Eg	Cuticular protein 47Eg	36196	https://www.ncbi.nlm.nih.gov/gene/?term=36196
CG18335	CG18335	NA	36202	https://www.ncbi.nlm.nih.gov/gene/?term=36202
CG30033	CG30033	NA	246406	https://www.ncbi.nlm.nih.gov/gene/?term=246406
CG7741	CG7741	NA	36208	https://www.ncbi.nlm.nih.gov/gene/?term=36208
nompA	nompA	no mechanoreceptor potential A	45587	https://www.ncbi.nlm.nih.gov/gene/?term=45587
Or47b	Or47b	Odorant receptor 47b	36212	https://www.ncbi.nlm.nih.gov/gene/?term=36212
sha	sha	shavenoid	36213	https://www.ncbi.nlm.nih.gov/gene/?term=36213
zetaTry	zetaTry	zetaTrypsin	36216	https://www.ncbi.nlm.nih.gov/gene/?term=36216
iotaTry	iotaTry	iotaTrypsin	36223	https://www.ncbi.nlm.nih.gov/gene/?term=36223
Gr47b	Gr47b	Gustatory receptor 47b	117345	https://www.ncbi.nlm.nih.gov/gene/?term=117345
CG13204	CG13204	NA	36227	https://www.ncbi.nlm.nih.gov/gene/?term=36227
CG13203	CG13203	NA	36229	https://www.ncbi.nlm.nih.gov/gene/?term=36229
Tsp47F	Tsp47F	Tetraspanin 47F	36230	https://www.ncbi.nlm.nih.gov/gene/?term=36230
sprt	sprt	sprite	246397	https://www.ncbi.nlm.nih.gov/gene/?term=246397
Drip	Drip	drip	36236	https://www.ncbi.nlm.nih.gov/gene/?term=36236
CG7763	CG7763	NA	36235	https://www.ncbi.nlm.nih.gov/gene/?term=36235
CR43771	CR43771	NA	14462578	https://www.ncbi.nlm.nih.gov/gene/?term=14462578
inv	inv	invected	36239	https://www.ncbi.nlm.nih.gov/gene/?term=36239
en	en	engrailed	36240	https://www.ncbi.nlm.nih.gov/gene/?term=36240
CG13198	CG13198	NA	36245	https://www.ncbi.nlm.nih.gov/gene/?term=36245
Tret1-2	Tret1-2	Trehalose transporter 1-2	36249	https://www.ncbi.nlm.nih.gov/gene/?term=36249
CG13196	CG13196	NA	36250	https://www.ncbi.nlm.nih.gov/gene/?term=36250
Ir48b	Ir48b	Ionotropic receptor 48b	36254	https://www.ncbi.nlm.nih.gov/gene/?term=36254
CR45377	CR45377	NA	19835959	https://www.ncbi.nlm.nih.gov/gene/?term=19835959
ths	ths	thisbe	36258	https://www.ncbi.nlm.nih.gov/gene/?term=36258
CG13193	CG13193	NA	36256	https://www.ncbi.nlm.nih.gov/gene/?term=36256
CG42493	CG42493	NA	8674013	https://www.ncbi.nlm.nih.gov/gene/?term=8674013
Ir48c	Ir48c	Ionotropic receptor 48c	36257	https://www.ncbi.nlm.nih.gov/gene/?term=36257
CG43190	CG43190	NA	12798407	https://www.ncbi.nlm.nih.gov/gene/?term=12798407
CR44304	CR44304	NA	19834903	https://www.ncbi.nlm.nih.gov/gene/?term=19834903
Sln	Sln	Silnoon	36263	https://www.ncbi.nlm.nih.gov/gene/?term=36263
CG42531	CG42531	NA	8673972	https://www.ncbi.nlm.nih.gov/gene/?term=8673972
CR44305	CR44305	NA	19835238	https://www.ncbi.nlm.nih.gov/gene/?term=19835238
CR44312	CR44312	NA	19835839	https://www.ncbi.nlm.nih.gov/gene/?term=19835839
CG30037	CG30037	NA	246409	https://www.ncbi.nlm.nih.gov/gene/?term=246409
CR45319	CR45319	NA	19835370	https://www.ncbi.nlm.nih.gov/gene/?term=19835370
CR45318	CR45318	NA	19835878	https://www.ncbi.nlm.nih.gov/gene/?term=19835878
otk	otk	off-track	36283	https://www.ncbi.nlm.nih.gov/gene/?term=36283
RpIII128	RpIII128	RNA polymerase III 128kD subunit	36289	https://www.ncbi.nlm.nih.gov/gene/?term=36289
CG30039	CG30039	NA	246411	https://www.ncbi.nlm.nih.gov/gene/?term=246411
CG44314	CG44314	NA	19834814	https://www.ncbi.nlm.nih.gov/gene/?term=19834814
CG8888	CG8888	NA	36293	https://www.ncbi.nlm.nih.gov/gene/?term=36293
CG8407	CG8407	NA	36303	https://www.ncbi.nlm.nih.gov/gene/?term=36303
Cyp6g2	Cyp6g2	Cyp6g2	36317	https://www.ncbi.nlm.nih.gov/gene/?term=36317
CG8854	CG8854	NA	36324	https://www.ncbi.nlm.nih.gov/gene/?term=36324
CG43315	CG43315	NA	12798419	https://www.ncbi.nlm.nih.gov/gene/?term=12798419
CG43316	CG43316	NA	36326	https://www.ncbi.nlm.nih.gov/gene/?term=36326
CG43244	CG43244	NA	12798420	https://www.ncbi.nlm.nih.gov/gene/?term=12798420
CR44315	CR44315	NA	19835831	https://www.ncbi.nlm.nih.gov/gene/?term=19835831
CG13168	CG13168	NA	36327	https://www.ncbi.nlm.nih.gov/gene/?term=36327
Vha36-2	Vha36-2	Vacuolar H[+] ATPase 36kD subunit 2	36328	https://www.ncbi.nlm.nih.gov/gene/?term=36328
CR43900	CR43900	NA	14462580	https://www.ncbi.nlm.nih.gov/gene/?term=14462580
CG42700	CG42700	NA	36330	https://www.ncbi.nlm.nih.gov/gene/?term=36330
CR45271	CR45271	NA	19835892	https://www.ncbi.nlm.nih.gov/gene/?term=19835892
CG8850	CG8850	NA	36331	https://www.ncbi.nlm.nih.gov/gene/?term=36331
CG30203	CG30203	NA	246514	https://www.ncbi.nlm.nih.gov/gene/?term=246514
CR44316	CR44316	NA	19836074	https://www.ncbi.nlm.nih.gov/gene/?term=19836074
CG30047	CG30047	NA	246414	https://www.ncbi.nlm.nih.gov/gene/?term=246414
CG30049	CG30049	NA	246416	https://www.ncbi.nlm.nih.gov/gene/?term=246416
CG30043	CG30043	NA	246412	https://www.ncbi.nlm.nih.gov/gene/?term=246412
CG33012	CG33012	NA	36342	https://www.ncbi.nlm.nih.gov/gene/?term=36342
CG13160	CG13160	NA	36343	https://www.ncbi.nlm.nih.gov/gene/?term=36343
Cpr49Aa	Cpr49Aa	Cuticular protein 49Aa	246413	https://www.ncbi.nlm.nih.gov/gene/?term=246413
CG8501	CG8501	NA	36347	https://www.ncbi.nlm.nih.gov/gene/?term=36347
Or49a	Or49a	Odorant receptor 49a	36350	https://www.ncbi.nlm.nih.gov/gene/?term=36350
CG30048	CG30048	NA	246415	https://www.ncbi.nlm.nih.gov/gene/?term=246415
Cpr49Af	Cpr49Af	Cuticular protein 49Af	36352	https://www.ncbi.nlm.nih.gov/gene/?term=36352
CG33626	CG33626	NA	3772257	https://www.ncbi.nlm.nih.gov/gene/?term=3772257
CG33627	CG33627	NA	3772219	https://www.ncbi.nlm.nih.gov/gene/?term=3772219
Cpr49Ah	Cpr49Ah	Cuticular protein 49Ah	36354	https://www.ncbi.nlm.nih.gov/gene/?term=36354
CG13157	CG13157	NA	36355	https://www.ncbi.nlm.nih.gov/gene/?term=36355
CG43204	CG43204	NA	12798425	https://www.ncbi.nlm.nih.gov/gene/?term=12798425
Dh44-R2	Dh44-R2	Diuretic hormone 44 receptor 2	36368	https://www.ncbi.nlm.nih.gov/gene/?term=36368
s-cup	s-cup	stanley-cup	36371	https://www.ncbi.nlm.nih.gov/gene/?term=36371
vis	vis	vismay	36372	https://www.ncbi.nlm.nih.gov/gene/?term=36372
CG33632	CG33632	NA	3885590	https://www.ncbi.nlm.nih.gov/gene/?term=3885590
CG33752	CG33752	NA	3771860	https://www.ncbi.nlm.nih.gov/gene/?term=3771860
CG30056	CG30056	NA	246422	https://www.ncbi.nlm.nih.gov/gene/?term=246422
CG33775	CG33775	NA	3772054	https://www.ncbi.nlm.nih.gov/gene/?term=3772054
Cyp301a1	Cyp301a1	Cyp301a1	36378	https://www.ncbi.nlm.nih.gov/gene/?term=36378
CR43909	CR43909	NA	14462582	https://www.ncbi.nlm.nih.gov/gene/?term=14462582
CG30054	CG30054	NA	246420	https://www.ncbi.nlm.nih.gov/gene/?term=246420
CG17760	CG17760	NA	36385	https://www.ncbi.nlm.nih.gov/gene/?term=36385
CG8785	CG8785	NA	36391	https://www.ncbi.nlm.nih.gov/gene/?term=36391
CG8646	CG8646	NA	36394	https://www.ncbi.nlm.nih.gov/gene/?term=36394
nemy	nemy	no extended memory	36395	https://www.ncbi.nlm.nih.gov/gene/?term=36395
CG13148	CG13148	NA	36398	https://www.ncbi.nlm.nih.gov/gene/?term=36398
CG30053	CG30053	NA	246419	https://www.ncbi.nlm.nih.gov/gene/?term=246419
wuc	wuc	Wake-up-call	36401	https://www.ncbi.nlm.nih.gov/gene/?term=36401
CR45266	CR45266	NA	19835608	https://www.ncbi.nlm.nih.gov/gene/?term=19835608
sca	sca	scabrous	36411	https://www.ncbi.nlm.nih.gov/gene/?term=36411
CR45137	CR45137	NA	19835272	https://www.ncbi.nlm.nih.gov/gene/?term=19835272
CG17580	CG17580	NA	50228	https://www.ncbi.nlm.nih.gov/gene/?term=50228
CR44453	CR44453	NA	19834741	https://www.ncbi.nlm.nih.gov/gene/?term=19834741
Cyp9h1	Cyp9h1	Cyp9h1	36412	https://www.ncbi.nlm.nih.gov/gene/?term=36412
Or49b	Or49b	Odorant receptor 49b	36413	https://www.ncbi.nlm.nih.gov/gene/?term=36413
CG30486	CG30486	NA	246645	https://www.ncbi.nlm.nih.gov/gene/?term=246645
CR45468	CR45468	NA	19834897	https://www.ncbi.nlm.nih.gov/gene/?term=19834897
CR45140	CR45140	NA	19835896	https://www.ncbi.nlm.nih.gov/gene/?term=19835896
CG3790	CG3790	NA	36417	https://www.ncbi.nlm.nih.gov/gene/?term=36417
CR43468	CR43468	NA	12798427	https://www.ncbi.nlm.nih.gov/gene/?term=12798427
CR45141	CR45141	NA	19835546	https://www.ncbi.nlm.nih.gov/gene/?term=19835546
vg	vg	vestigial	36421	https://www.ncbi.nlm.nih.gov/gene/?term=36421
sug	sug	sugarbabe	36424	https://www.ncbi.nlm.nih.gov/gene/?term=36424
Sans	Sans	Scaffold protein containing ankyrin repeats and SAM domain	36427	https://www.ncbi.nlm.nih.gov/gene/?term=36427
CG30487	CG30487	NA	246646	https://www.ncbi.nlm.nih.gov/gene/?term=246646
Mdr49	Mdr49	Multi drug resistance 49	36428	https://www.ncbi.nlm.nih.gov/gene/?term=36428
CR44339	CR44339	NA	19835910	https://www.ncbi.nlm.nih.gov/gene/?term=19835910
CG33798	CG33798	NA	3772108	https://www.ncbi.nlm.nih.gov/gene/?term=3772108
Drl-2	Drl-2	Derailed 2	36436	https://www.ncbi.nlm.nih.gov/gene/?term=36436
CG13325	CG13325	NA	36437	https://www.ncbi.nlm.nih.gov/gene/?term=36437
CG3955	CG3955	NA	36438	https://www.ncbi.nlm.nih.gov/gene/?term=36438
CG13326	CG13326	NA	36439	https://www.ncbi.nlm.nih.gov/gene/?term=36439
Nrk	Nrk	Neurospecific receptor kinase	36445	https://www.ncbi.nlm.nih.gov/gene/?term=36445
CR45142	CR45142	NA	19835014	https://www.ncbi.nlm.nih.gov/gene/?term=19835014
CG4630	CG4630	NA	36458	https://www.ncbi.nlm.nih.gov/gene/?term=36458
GstE14	GstE14	Glutathione S transferase E14	36467	https://www.ncbi.nlm.nih.gov/gene/?term=36467
CR45278	CR45278	NA	19835675	https://www.ncbi.nlm.nih.gov/gene/?term=19835675
CG4712	CG4712	NA	36469	https://www.ncbi.nlm.nih.gov/gene/?term=36469
CG4714	CG4714	NA	36470	https://www.ncbi.nlm.nih.gov/gene/?term=36470
Dh31-R	Dh31-R	Diuretic hormone 31 Receptor	36475	https://www.ncbi.nlm.nih.gov/gene/?term=36475
CG17047	CG17047	NA	36478	https://www.ncbi.nlm.nih.gov/gene/?term=36478
CR44206	CR44206	NA	19835403	https://www.ncbi.nlm.nih.gov/gene/?term=19835403
CG17048	CG17048	NA	36479	https://www.ncbi.nlm.nih.gov/gene/?term=36479
CG43691	CG43691	NA	14462585	https://www.ncbi.nlm.nih.gov/gene/?term=14462585
CG4744	CG4744	NA	36485	https://www.ncbi.nlm.nih.gov/gene/?term=36485
CG30060	CG30060	NA	246426	https://www.ncbi.nlm.nih.gov/gene/?term=246426
CG30065	CG30065	NA	246431	https://www.ncbi.nlm.nih.gov/gene/?term=246431
CG30062	CG30062	NA	246428	https://www.ncbi.nlm.nih.gov/gene/?term=246428
CG43192	CG43192	NA	12798442	https://www.ncbi.nlm.nih.gov/gene/?term=12798442
Vmat	Vmat	Vesicular monoamine transporter	3346192	https://www.ncbi.nlm.nih.gov/gene/?term=3346192
CG13330	CG13330	NA	36501	https://www.ncbi.nlm.nih.gov/gene/?term=36501
CG13331	CG13331	NA	36503	https://www.ncbi.nlm.nih.gov/gene/?term=36503
CG13332	CG13332	NA	36504	https://www.ncbi.nlm.nih.gov/gene/?term=36504
snoRNA:2R:9445205	snoRNA:2R:9445205	NA	12798443	https://www.ncbi.nlm.nih.gov/gene/?term=12798443
CG13334	CG13334	NA	36510	https://www.ncbi.nlm.nih.gov/gene/?term=36510
CR44365	CR44365	NA	19835630	https://www.ncbi.nlm.nih.gov/gene/?term=19835630
CR44366	CR44366	NA	19836178	https://www.ncbi.nlm.nih.gov/gene/?term=19836178
CG43058	CG43058	NA	12798445	https://www.ncbi.nlm.nih.gov/gene/?term=12798445
CG6209	CG6209	NA	36517	https://www.ncbi.nlm.nih.gov/gene/?term=36517
CG13337	CG13337	NA	36518	https://www.ncbi.nlm.nih.gov/gene/?term=36518
CG18368	CG18368	NA	36519	https://www.ncbi.nlm.nih.gov/gene/?term=36519
CR45031	CR45031	NA	19834752	https://www.ncbi.nlm.nih.gov/gene/?term=19834752
CR45032	CR45032	NA	19835295	https://www.ncbi.nlm.nih.gov/gene/?term=19835295
CG6220	CG6220	NA	36520	https://www.ncbi.nlm.nih.gov/gene/?term=36520
CG6280	CG6280	NA	36522	https://www.ncbi.nlm.nih.gov/gene/?term=36522
Cpr50Ca	Cpr50Ca	Cuticular protein 50Ca	36523	https://www.ncbi.nlm.nih.gov/gene/?term=36523
S-Lap7	S-Lap7	Sperm-Leucylaminopeptidase 7	36524	https://www.ncbi.nlm.nih.gov/gene/?term=36524
CR43810	CR43810	NA	14462586	https://www.ncbi.nlm.nih.gov/gene/?term=14462586
CR43811	CR43811	NA	14462587	https://www.ncbi.nlm.nih.gov/gene/?term=14462587
Cpr50Cb	Cpr50Cb	Cuticular protein 50Cb	36525	https://www.ncbi.nlm.nih.gov/gene/?term=36525
stj	stj	straightjacket	36526	https://www.ncbi.nlm.nih.gov/gene/?term=36526
CG6347	CG6347	NA	36531	https://www.ncbi.nlm.nih.gov/gene/?term=36531
Syngr	Syngr	Synaptogyrin	36533	https://www.ncbi.nlm.nih.gov/gene/?term=36533
CG30484	CG30484	NA	36534	https://www.ncbi.nlm.nih.gov/gene/?term=36534
CG30485	CG30485	NA	246644	https://www.ncbi.nlm.nih.gov/gene/?term=246644
CG6553	CG6553	NA	36537	https://www.ncbi.nlm.nih.gov/gene/?term=36537
CR44367	CR44367	NA	19835352	https://www.ncbi.nlm.nih.gov/gene/?term=19835352
St4	St4	Sulfotransferase 4	36548	https://www.ncbi.nlm.nih.gov/gene/?term=36548
CG18568	CG18568	NA	36549	https://www.ncbi.nlm.nih.gov/gene/?term=36549
CG18371	CG18371	NA	36556	https://www.ncbi.nlm.nih.gov/gene/?term=36556
CG42287	CG42287	NA	7354427	https://www.ncbi.nlm.nih.gov/gene/?term=7354427
CG42288	CG42288	NA	36559	https://www.ncbi.nlm.nih.gov/gene/?term=36559
CG18327	CG18327	NA	36567	https://www.ncbi.nlm.nih.gov/gene/?term=36567
VGAT	VGAT	Vesicular GABA Transporter	36574	https://www.ncbi.nlm.nih.gov/gene/?term=36574
Sox15	Sox15	Sox box protein 15	36575	https://www.ncbi.nlm.nih.gov/gene/?term=36575
CG8468	CG8468	NA	36577	https://www.ncbi.nlm.nih.gov/gene/?term=36577
Mdr50	Mdr50	Multi drug resistance 50	36582	https://www.ncbi.nlm.nih.gov/gene/?term=36582
conv	conv	convoluted	36588	https://www.ncbi.nlm.nih.gov/gene/?term=36588
Ih	Ih	I[[h]] channel	36589	https://www.ncbi.nlm.nih.gov/gene/?term=36589
CG34184	CG34184	NA	5740423	https://www.ncbi.nlm.nih.gov/gene/?term=5740423
CG34442	CG34442	NA	5740603	https://www.ncbi.nlm.nih.gov/gene/?term=5740603
CG34443	CG34443	NA	5740580	https://www.ncbi.nlm.nih.gov/gene/?term=5740580
CG34444	CG34444	NA	5740745	https://www.ncbi.nlm.nih.gov/gene/?term=5740745
Obp50a	Obp50a	Odorant-binding protein 50a	246432	https://www.ncbi.nlm.nih.gov/gene/?term=246432
Obp50e	Obp50e	Odorant-binding protein 50e	36600	https://www.ncbi.nlm.nih.gov/gene/?term=36600
CG30075	CG30075	NA	246437	https://www.ncbi.nlm.nih.gov/gene/?term=246437
Dh44-R1	Dh44-R1	Diuretic hormone 44 receptor 1	36601	https://www.ncbi.nlm.nih.gov/gene/?term=36601
phyl	phyl	phyllopod	36606	https://www.ncbi.nlm.nih.gov/gene/?term=36606
CR45277	CR45277	NA	19835312	https://www.ncbi.nlm.nih.gov/gene/?term=19835312
Oaz	Oaz	O/E-associated zinc finger protein	36609	https://www.ncbi.nlm.nih.gov/gene/?term=36609
Cpr51A	Cpr51A	Cuticular protein 51A	36613	https://www.ncbi.nlm.nih.gov/gene/?term=36613
CG30076	CG30076	NA	246438	https://www.ncbi.nlm.nih.gov/gene/?term=246438
CG12869	CG12869	NA	36616	https://www.ncbi.nlm.nih.gov/gene/?term=36616
CG33469	CG33469	NA	2768832	https://www.ncbi.nlm.nih.gov/gene/?term=2768832
CG10131	CG10131	NA	36624	https://www.ncbi.nlm.nih.gov/gene/?term=36624
Adgf-E	Adgf-E	Adenosine deaminase-related growth factor E	36627	https://www.ncbi.nlm.nih.gov/gene/?term=36627
CG12860	CG12860	NA	36629	https://www.ncbi.nlm.nih.gov/gene/?term=36629
CG12866	CG12866	NA	36630	https://www.ncbi.nlm.nih.gov/gene/?term=36630
mspo	mspo	M-spondin	36632	https://www.ncbi.nlm.nih.gov/gene/?term=36632
CR43428	CR43428	NA	12798467	https://www.ncbi.nlm.nih.gov/gene/?term=12798467
CG10151	CG10151	NA	36639	https://www.ncbi.nlm.nih.gov/gene/?term=36639
CG12857	CG12857	NA	36642	https://www.ncbi.nlm.nih.gov/gene/?term=36642
kn	kn	knot	45318	https://www.ncbi.nlm.nih.gov/gene/?term=45318
CG10202	CG10202	NA	36649	https://www.ncbi.nlm.nih.gov/gene/?term=36649
CR45329	CR45329	NA	19835964	https://www.ncbi.nlm.nih.gov/gene/?term=19835964
NaPi-T	NaPi-T	Na[+]-dependent inorganic phosphate cotransporter	36651	https://www.ncbi.nlm.nih.gov/gene/?term=36651
Cyp6a21	Cyp6a21	Cyp6a21	36665	https://www.ncbi.nlm.nih.gov/gene/?term=36665
Cyp6a8	Cyp6a8	Cytochrome P450-6a8	36666	https://www.ncbi.nlm.nih.gov/gene/?term=36666
Cyp317a1	Cyp317a1	Cyp317a1	36667	https://www.ncbi.nlm.nih.gov/gene/?term=36667
CG10257	CG10257	NA	36671	https://www.ncbi.nlm.nih.gov/gene/?term=36671
CR43830	CR43830	NA	14462589	https://www.ncbi.nlm.nih.gov/gene/?term=14462589
hbs	hbs	hibris	44129	https://www.ncbi.nlm.nih.gov/gene/?term=44129
CG43101	CG43101	NA	12798468	https://www.ncbi.nlm.nih.gov/gene/?term=12798468
CR45256	CR45256	NA	19834868	https://www.ncbi.nlm.nih.gov/gene/?term=19834868
CR43622	CR43622	NA	12798469	https://www.ncbi.nlm.nih.gov/gene/?term=12798469
CG33467	CG33467	NA	2768834	https://www.ncbi.nlm.nih.gov/gene/?term=2768834
CR44457	CR44457	NA	19834972	https://www.ncbi.nlm.nih.gov/gene/?term=19834972
igl	igl	igloo	36681	https://www.ncbi.nlm.nih.gov/gene/?term=36681
CR43831	CR43831	NA	14462590	https://www.ncbi.nlm.nih.gov/gene/?term=14462590
CG43068	CG43068	NA	12798477	https://www.ncbi.nlm.nih.gov/gene/?term=12798477
CG43829	CG43829	NA	14462591	https://www.ncbi.nlm.nih.gov/gene/?term=14462591
CG42391	CG42391	NA	7354405	https://www.ncbi.nlm.nih.gov/gene/?term=7354405
Ir51b	Ir51b	Ionotropic receptor 51b	246442	https://www.ncbi.nlm.nih.gov/gene/?term=246442
